id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NANOS2	4	0.38871	0.54567	1.0	9902	2	-0.15886	0.68218	0.68151	1.0	12886	0	-0.15886
TDGF1	4	0.38886	0.54581	1.0	9903	1	0.01351	0.13865	0.22633	1.0	4359	1	0.01351
PHOX2B	4	0.38901	0.54594	1.0	9904	1	0.42399	0.034696	0.084088	0.975401	1667	3	0.42399
ELAVL4	4	0.38904	0.54597	1.0	9905	2	-0.16338	0.3075	0.38572	1.0	7377	1	-0.16338
ERMP1	4	0.38904	0.54598	1.0	9906	1	-0.31427	0.50384	0.52024	1.0	9875	1	-0.31427
LIPT1	4	0.38911	0.54605	1.0	9907	2	-0.023982	0.15192	0.2436	1.0	4680	2	-0.023982
ADPRHL1	4	0.38918	0.54611	1.0	9908	2	-0.50065	0.45321	0.4824	1.0	9171	1	-0.50065
GSTK1	4	0.38922	0.54615	1.0	9909	2	-0.36386	0.69471	0.69406	1.0	13145	0	-0.36386
GYPA	4	0.38926	0.54619	1.0	9910	1	-0.016529	0.48116	0.50304	1.0	9546	1	-0.016529
AMELX	4	0.38929	0.54622	1.0	9911	1	-0.02426	0.30497	0.38418	1.0	7353	1	-0.02426
RNF224	4	0.38938	0.5463	1.0	9912	2	-0.1917	0.20916	0.31807	1.0	6092	1	-0.1917
RILPL2	4	0.38942	0.54633	1.0	9913	2	0.068813	0.062187	0.12487	0.983075	2453	2	0.068813
TENM4	4	0.38946	0.54636	1.0	9914	2	-0.42718	0.76801	0.76765	1.0	14499	0	-0.42718
LMBR1L	4	0.38955	0.54644	1.0	9915	2	-0.41686	0.40163	0.44637	1.0	8487	1	-0.41686
TPH2	4	0.38958	0.54647	1.0	9916	2	-0.2835	0.76642	0.76605	1.0	14469	0	-0.2835
FBXO32	4	0.38961	0.54651	1.0	9917	2	-0.12619	0.34981	0.41203	1.0	7873	1	-0.12619
TNPO2	4	0.38965	0.54655	1.0	9918	1	-0.24498	0.93378	0.9336	1.0	17707	0	-0.24498
SPP1	4	0.38966	0.54655	1.0	9919	2	-0.3116	0.52236	0.53488	1.0	10172	1	-0.3116
NLRP11	4	0.38971	0.54659	1.0	9920	2	-0.34121	0.63827	0.63767	1.0	12084	1	-0.34121
SOS2	4	0.38983	0.54671	1.0	9921	1	0.019967	0.66431	0.66365	1.0	12546	0	0.019967
EFCAB5	4	0.38987	0.54675	1.0	9922	1	-0.17756	0.54356	0.55206	1.0	10499	1	-0.17756
F8	4	0.3899	0.54678	1.0	9923	2	-0.47609	0.80241	0.80199	1.0	15150	0	-0.47609
ASH1L	4	0.3899	0.54678	1.0	9924	1	0.54546	0.022432	0.056703	0.974401	1123	2	0.54546
DPPA4	4	0.39001	0.54688	1.0	9925	1	-0.0032781	0.22391	0.33709	1.0	6475	2	-0.0032781
GOLIM4	4	0.39003	0.5469	1.0	9926	2	0.095266	0.046425	0.10353	0.978837	2038	2	0.095266
RWDD4	4	0.39015	0.54699	1.0	9927	2	-0.25859	0.6773	0.67662	1.0	12789	0	-0.25859
SDK1	4	0.39017	0.54701	1.0	9928	2	-0.29592	0.80853	0.80817	1.0	15274	0	-0.29592
MAT1A	4	0.39023	0.54707	1.0	9929	2	-0.091463	0.069404	0.13465	0.986841	2642	2	-0.091463
CCNK	4	0.39041	0.54724	1.0	9930	2	-0.41442	0.10127	0.17706	0.990627	3450	1	-0.41442
PPOX	4	0.39056	0.54738	1.0	9931	2	-0.37355	0.53	0.541	1.0	10282	1	-0.37355
CAPNS1	4	0.39058	0.5474	1.0	9932	2	-0.37117	0.52816	0.53952	1.0	10264	1	-0.37117
ZBTB21	4	0.39066	0.54748	1.0	9933	1	0.11841	0.55281	0.55979	1.0	10643	1	0.11841
RGAG4	4	0.39072	0.54753	1.0	9934	2	-0.46914	0.85904	0.85854	1.0	16249	0	-0.46914
RANBP3	4	0.39077	0.54757	1.0	9935	2	-0.51262	0.86775	0.86729	1.0	16411	0	-0.51262
CMC2	4	0.3908	0.5476	1.0	9936	2	-0.37318	0.81942	0.819	1.0	15469	0	-0.37318
KLRG2	4	0.39086	0.54766	1.0	9937	2	-0.35732	0.86699	0.86653	1.0	16389	0	-0.35732
APCDD1	4	0.39091	0.54771	1.0	9938	1	0.010464	0.23049	0.34097	1.0	6544	1	0.010464
ASAP3	4	0.39092	0.54771	1.0	9939	2	-0.48435	0.61018	0.61069	1.0	11585	1	-0.48435
AP5Z1	4	0.391	0.5478	1.0	9940	2	-0.3594	0.09153	0.16422	0.990627	3196	1	-0.3594
SYAP1	4	0.39102	0.54782	1.0	9941	1	0.36645	0.14888	0.23969	1.0	4607	2	0.36645
RFXAP	4	0.3912	0.54796	1.0	9942	2	-0.2705	0.36811	0.42398	1.0	8086	1	-0.2705
GNMT	4	0.3912	0.54796	1.0	9943	2	-0.38448	0.26502	0.36054	1.0	6904	1	-0.38448
CRHBP	4	0.3912	0.54796	1.0	9944	2	-0.34159	0.70898	0.70828	1.0	13399	0	-0.34159
HEATR6	4	0.39125	0.54801	1.0	9945	2	-0.33532	0.31192	0.38849	1.0	7424	1	-0.33532
KLHL1	4	0.39134	0.54809	1.0	9946	1	0.25952	0.1116	0.19082	0.992613	3721	2	0.25952
MT1X	4	0.39134	0.54809	1.0	9947	2	-0.32751	0.58039	0.58362	1.0	11088	1	-0.32751
RBSN	4	0.3914	0.54815	1.0	9948	2	-0.49635	0.7669	0.76653	1.0	14481	0	-0.49635
GRIP1	4	0.39143	0.54817	1.0	9949	1	0.13068	0.1985	0.30423	1.0	5817	2	0.13068
PFDN6	4	0.39159	0.54832	1.0	9950	2	-0.50206	0.86123	0.86074	1.0	16291	0	-0.50206
ART4	4	0.39161	0.54833	1.0	9951	1	-0.12348	0.44114	0.47383	1.0	9008	1	-0.12348
SPATA3	4	0.39165	0.54837	1.0	9952	2	-0.33589	0.6964	0.69568	1.0	13173	0	-0.33589
RPEL1	4	0.39168	0.5484	1.0	9953	1	0.12934	0.071522	0.13754	0.986963	2692	2	0.12934
FAM207A	4	0.39169	0.54842	1.0	9954	2	-0.080679	0.19704	0.30238	1.0	5776	2	-0.080679
CACNG7	4	0.39176	0.54848	1.0	9955	2	0.27893	0.0085374	0.024035	0.904364	511	2	0.27893
GRHPR	4	0.39177	0.54849	1.0	9956	2	-0.36591	0.61101	0.61149	1.0	11599	1	-0.36591
C1orf54	4	0.39191	0.54862	1.0	9957	2	-0.1013	0.051835	0.11083	0.981946	2178	2	-0.1013
CON_191	4	0.39216	0.54884	1.0	9958	2	-0.31927	0.69759	0.69688	1.0	13191	0	-0.31927
SYN1	4	0.39224	0.54892	1.0	9959	2	-0.3188	0.59243	0.59444	1.0	11284	1	-0.3188
SEMA4C	4	0.39227	0.54896	1.0	9960	1	0.08858	0.13053	0.21555	0.998058	4180	1	0.08858
PAH	4	0.39234	0.54902	1.0	9961	1	-0.022925	0.49797	0.51577	1.0	9781	1	-0.022925
HOXD1	4	0.39236	0.54904	1.0	9962	2	-0.38362	0.90208	0.9017	1.0	17055	0	-0.38362
GRAP	4	0.39239	0.54907	1.0	9963	2	-0.135	0.22401	0.33722	1.0	6479	1	-0.135
HOXB5	4	0.39245	0.54913	1.0	9964	2	-0.10137	0.49551	0.51389	1.0	9747	1	-0.10137
COL4A6	4	0.39259	0.54926	1.0	9965	1	0.12788	0.086183	0.15708	0.988122	3075	2	0.12788
CCR5	4	0.39273	0.5494	1.0	9966	2	-0.38356	0.77035	0.76997	1.0	14540	0	-0.38356
RIMS2	4	0.39274	0.5494	1.0	9967	1	0.29874	0.20483	0.31241	1.0	5976	2	0.29874
KLHL31	4	0.39294	0.54957	1.0	9968	2	-0.30187	0.42927	0.4654	1.0	8850	1	-0.30187
DCAF16	4	0.39298	0.5496	1.0	9969	2	-0.33347	0.59963	0.60103	1.0	11406	1	-0.33347
LCA5	4	0.39298	0.5496	1.0	9970	2	-0.442	0.041043	0.09631	0.978279	1900	1	-0.442
ABHD5	4	0.39305	0.54966	1.0	9971	2	-0.25387	0.36493	0.4219	1.0	8050	1	-0.25387
IRX3	4	0.39306	0.54968	1.0	9972	2	-0.3616	0.30089	0.3817	1.0	7298	1	-0.3616
SP7	4	0.39308	0.5497	1.0	9973	2	-0.46169	0.81449	0.81411	1.0	15385	0	-0.46169
NKX2-1	4	0.39318	0.54978	1.0	9974	2	-0.010149	0.17564	0.27451	1.0	5264	2	-0.010149
GOSR1	4	0.39328	0.54987	1.0	9975	2	-0.19913	0.0026761	0.0095305	0.809384	228	2	-0.19913
MEIS2	4	0.3934	0.54999	1.0	9976	2	-0.42966	0.06827	0.13311	0.984035	2617	1	-0.42966
SYT5	4	0.39345	0.55003	1.0	9977	1	-0.083276	0.64414	0.64358	1.0	12180	0	-0.083276
DMKN	4	0.39352	0.5501	1.0	9978	2	-0.32481	0.77329	0.77289	1.0	14589	0	-0.32481
SETDB1	4	0.39352	0.5501	1.0	9979	1	-0.23911	0.65976	0.65916	1.0	12455	0	-0.23911
CSF3	4	0.39356	0.55013	1.0	9980	2	-0.17718	0.60479	0.60575	1.0	11493	1	-0.17718
S1PR2	4	0.39361	0.55018	1.0	9981	2	-0.33825	0.59724	0.59884	1.0	11362	1	-0.33825
NPIPA7	4	0.39367	0.55024	1.0	9982	2	-0.11265	0.21392	0.32428	1.0	6206	2	-0.11265
SYNPO2	4	0.39379	0.55035	1.0	9983	1	-0.15527	0.25029	0.35211	1.0	6761	1	-0.15527
LOC100996693	4	0.39392	0.55048	1.0	9984	2	-0.30412	0.3491	0.41155	1.0	7863	1	-0.30412
PTAFR	4	0.39395	0.55052	1.0	9985	1	-0.14784	0.62009	0.62014	1.0	11753	1	-0.14784
YES1	4	0.39402	0.55058	1.0	9986	2	0.26083	0.01162	0.031443	0.92214	655	2	0.26083
C14orf28	4	0.39402	0.55058	1.0	9987	2	-0.35218	0.27132	0.36421	1.0	6973	1	-0.35218
KIF25	4	0.39405	0.55061	1.0	9988	2	-0.3869	0.70946	0.70875	1.0	13407	0	-0.3869
RTP1	4	0.3941	0.55065	1.0	9989	2	-0.022891	0.051435	0.11031	0.981946	2171	2	-0.022891
SPR	4	0.39412	0.55067	1.0	9990	2	-0.2968	0.32904	0.39898	1.0	7630	1	-0.2968
WASF2	4	0.39422	0.55077	1.0	9991	2	-0.51017	0.27672	0.36735	1.0	7031	1	-0.51017
OR51B4	4	0.39427	0.55082	1.0	9992	2	-0.21519	0.4183	0.45769	1.0	8706	1	-0.21519
TCAF2	4	0.39427	0.55082	1.0	9993	1	-0.061434	0.57778	0.5813	1.0	11046	1	-0.061434
ADARB2	4	0.3943	0.55085	1.0	9994	2	-0.36652	0.3485	0.41118	1.0	7856	1	-0.36652
DPEP2	4	0.39435	0.55089	1.0	9995	2	-0.26658	0.78987	0.78945	1.0	14896	0	-0.26658
LRSAM1	4	0.3946	0.55112	1.0	9996	1	-0.060203	0.045421	0.10221	0.978837	2013	1	-0.060203
NR1D2	4	0.39469	0.55121	1.0	9997	2	-0.40883	0.87342	0.87301	1.0	16546	0	-0.40883
C11orf44	4	0.39472	0.55125	1.0	9998	2	-0.37979	0.39338	0.44075	1.0	8398	1	-0.37979
LAX1	4	0.39488	0.5514	1.0	9999	2	-0.41249	0.90913	0.90886	1.0	17187	0	-0.41249
PCDHA7	4	0.39491	0.55141	1.0	10000	2	-0.20485	0.24853	0.35113	1.0	6746	1	-0.20485
BAG3	4	0.39495	0.55145	1.0	10001	1	-0.18902	0.44023	0.47317	1.0	8995	1	-0.18902
C7orf33	4	0.39498	0.55147	1.0	10002	2	-0.36967	0.83656	0.83591	1.0	15822	0	-0.36967
MRPL39	4	0.39501	0.55151	1.0	10003	2	-0.55328	0.9211	0.92091	1.0	17438	0	-0.55328
VWA5A	4	0.39501	0.55151	1.0	10004	2	-0.15096	0.12362	0.20648	0.994971	4005	2	-0.15096
FAM155A	4	0.39502	0.55151	1.0	10005	1	-0.0080409	0.31861	0.39252	1.0	7501	1	-0.0080409
ATP6V1F	4	0.39506	0.55155	1.0	10006	2	-0.14323	0.38872	0.43761	1.0	8330	1	-0.14323
ANO9	4	0.39509	0.55158	1.0	10007	1	0.26634	0.14916	0.24005	1.0	4615	2	0.26634
BRINP3	4	0.39514	0.55162	1.0	10008	2	-0.29701	0.64663	0.64604	1.0	12226	0	-0.29701
DEFB132	4	0.39515	0.55163	1.0	10009	1	-0.21399	0.28054	0.36964	1.0	7074	1	-0.21399
CON_124	4	0.3952	0.55168	1.0	10010	1	0.019456	0.55615	0.56257	1.0	10694	1	0.019456
THRB	4	0.39528	0.55176	1.0	10011	2	0.11866	0.04123	0.09655	0.978279	1909	2	0.11866
NAPB	4	0.39537	0.55183	1.0	10012	2	-0.33535	0.85604	0.8555	1.0	16193	0	-0.33535
PRL	4	0.39539	0.55186	1.0	10013	2	-0.48734	0.67543	0.67478	1.0	12747	0	-0.48734
ABHD1	4	0.39543	0.55189	1.0	10014	1	-0.19225	0.8315	0.83091	1.0	15724	0	-0.19225
CON_165	4	0.39549	0.55193	1.0	10015	2	-0.30036	0.80599	0.80563	1.0	15218	0	-0.30036
ELFN2	4	0.39551	0.55196	1.0	10016	2	-0.26973	0.83144	0.83085	1.0	15722	0	-0.26973
MPZL2	4	0.39552	0.55198	1.0	10017	1	-0.41104	0.55788	0.56409	1.0	10724	1	-0.41104
TNFRSF12A	4	0.39565	0.55209	1.0	10018	2	-0.40111	0.89978	0.89945	1.0	17013	0	-0.40111
LRRC30	4	0.39578	0.55221	1.0	10019	2	0.046849	0.017697	0.0458	0.964319	919	2	0.046849
STC1	4	0.39581	0.55224	1.0	10020	2	-0.37115	0.63005	0.62977	1.0	11928	1	-0.37115
RAPGEF5	4	0.39592	0.55233	1.0	10021	2	0.11986	0.041298	0.096646	0.978279	1912	2	0.11986
TTLL3	4	0.39596	0.55236	1.0	10022	2	-0.036458	0.12468	0.20784	0.994971	4034	2	-0.036458
TRIM64B	4	0.39602	0.55242	1.0	10023	1	-0.30295	0.67471	0.67407	1.0	12734	0	-0.30295
DMC1	4	0.39604	0.55243	1.0	10024	2	-0.35026	0.578	0.58148	1.0	11051	1	-0.35026
GABRA5	4	0.39606	0.55245	1.0	10025	1	-0.19623	0.49648	0.51464	1.0	9760	1	-0.19623
TTC30A	4	0.39608	0.55248	1.0	10026	2	-0.46173	0.66529	0.6647	1.0	12565	0	-0.46173
OR4K14	4	0.39616	0.55254	1.0	10027	1	-0.25197	0.29782	0.37981	1.0	7259	1	-0.25197
FBXO16	4	0.39625	0.55262	1.0	10028	2	-0.40404	0.44976	0.47999	1.0	9125	1	-0.40404
HLA-DQA1	4	0.39627	0.55264	1.0	10029	1	0.37119	0.15346	0.2456	1.0	4720	2	0.37119
PCSK6	4	0.39629	0.55266	1.0	10030	2	-0.13063	0.58272	0.58569	1.0	11125	1	-0.13063
ST8SIA1	4	0.39641	0.55278	1.0	10031	2	-0.14057	0.43009	0.46598	1.0	8860	1	-0.14057
STX17	4	0.39645	0.55281	1.0	10032	2	-0.20246	0.2581	0.35662	1.0	6838	1	-0.20246
SPOCK3	4	0.39659	0.55293	1.0	10033	2	-0.2728	0.7776	0.77715	1.0	14672	0	-0.2728
TTF2	4	0.39663	0.55297	1.0	10034	2	-0.10009	0.31199	0.38853	1.0	7425	1	-0.10009
PLEKHG4B	4	0.39673	0.55307	1.0	10035	2	-0.38473	0.56069	0.56649	1.0	10767	1	-0.38473
SPO11	4	0.39673	0.55307	1.0	10036	1	0.16417	0.1471	0.23735	1.0	4564	2	0.16417
ERC2	4	0.39675	0.55309	1.0	10037	2	-0.20206	0.18302	0.28412	1.0	5449	1	-0.20206
CLIC5	4	0.39678	0.55311	1.0	10038	2	-0.36304	0.86416	0.86373	1.0	16340	0	-0.36304
PRSS53	4	0.39681	0.55313	1.0	10039	1	0.52911	0.016928	0.044029	0.958523	888	3	0.52911
TOX3	4	0.39691	0.55323	1.0	10040	1	0.2366	0.37801	0.43048	1.0	8198	1	0.2366
HIST1H2BN	4	0.39703	0.55335	1.0	10041	2	-0.45568	0.62433	0.62424	1.0	11823	1	-0.45568
CON_154	4	0.39713	0.55343	1.0	10042	1	-0.0085275	0.10165	0.17753	0.990627	3460	1	-0.0085275
RNF212B	4	0.39723	0.55354	1.0	10043	2	-0.40191	0.5162	0.52996	1.0	10077	1	-0.40191
LIN7C	4	0.39727	0.55358	1.0	10044	1	-0.17405	0.82657	0.82605	1.0	15618	0	-0.17405
KRTAP10-9	4	0.39737	0.55367	1.0	10045	2	-0.389	0.55309	0.56003	1.0	10650	1	-0.389
DAAM2	4	0.39742	0.55373	1.0	10046	2	-0.22466	0.25209	0.35314	1.0	6775	1	-0.22466
CA1	4	0.39743	0.55373	1.0	10047	1	0.27877	0.17115	0.26865	1.0	5160	1	0.27877
AXL	4	0.39773	0.55401	1.0	10048	1	0.11638	0.09949	0.17468	0.990627	3401	2	0.11638
SCFD1	4	0.3978	0.55407	1.0	10049	2	-0.38578	0.89242	0.89209	1.0	16881	0	-0.38578
OR2T8	4	0.39791	0.55418	1.0	10050	2	-0.2589	0.73498	0.73447	1.0	13885	0	-0.2589
RPS6KC1	4	0.39796	0.55423	1.0	10051	2	-0.17465	0.37779	0.43034	1.0	8196	1	-0.17465
ZNF286B	4	0.39798	0.55425	1.0	10052	2	-0.36418	0.33779	0.40443	1.0	7737	1	-0.36418
TAAR2	4	0.39802	0.55428	1.0	10053	1	0.42458	0.1293	0.21396	0.996812	4155	2	0.42458
RGS7BP	4	0.39805	0.55431	1.0	10054	2	-0.3193	0.86138	0.8609	1.0	16294	0	-0.3193
KLHL32	4	0.39808	0.55434	1.0	10055	2	-0.19337	0.65144	0.65079	1.0	12310	0	-0.19337
CHIC1	4	0.39812	0.55438	1.0	10056	1	-0.0074831	0.83142	0.83083	1.0	15721	0	-0.0074831
IFNW1	4	0.3983	0.55455	1.0	10057	2	-0.54255	0.19537	0.30024	1.0	5732	1	-0.54255
COL7A1	4	0.39832	0.55456	1.0	10058	2	-0.26262	0.08488	0.1554	0.986963	3042	1	-0.26262
CDH12	4	0.39837	0.55461	1.0	10059	2	-0.51125	0.82122	0.82078	1.0	15507	0	-0.51125
KLC4	4	0.39851	0.55475	1.0	10060	1	0.085557	0.51445	0.52849	1.0	10052	1	0.085557
TGFB3	4	0.39855	0.55478	1.0	10061	1	0.3393	0.22262	0.33543	1.0	6436	2	0.3393
LPAR2	4	0.39856	0.55479	1.0	10062	2	-0.42996	0.55044	0.55778	1.0	10604	1	-0.42996
MEOX2	4	0.3986	0.55483	1.0	10063	2	-0.31393	0.37476	0.42832	1.0	8161	1	-0.31393
FAM149B1	4	0.39866	0.55489	1.0	10064	2	-0.34003	0.86626	0.86582	1.0	16377	0	-0.34003
GPR25	4	0.39866	0.55489	1.0	10065	2	-0.42167	0.86378	0.86334	1.0	16331	0	-0.42167
KRT79	4	0.39873	0.55496	1.0	10066	2	-0.27323	0.090997	0.1635	0.990627	3185	1	-0.27323
DBNL	4	0.39887	0.55509	1.0	10067	2	-0.36461	0.46774	0.493	1.0	9373	1	-0.36461
ZDHHC17	4	0.39887	0.55509	1.0	10068	2	-0.085175	0.12235	0.20477	0.994971	3971	2	-0.085175
WBP5	4	0.39897	0.55519	1.0	10069	2	-0.43829	0.50085	0.51798	1.0	9824	1	-0.43829
CST4	4	0.39904	0.55525	1.0	10070	2	-0.085077	0.15527	0.24798	1.0	4766	2	-0.085077
CATSPERG	4	0.39912	0.55532	1.0	10071	2	-0.34704	0.84415	0.84348	1.0	15968	0	-0.34704
LEAP2	4	0.39916	0.55536	1.0	10072	2	-0.32766	0.71323	0.71249	1.0	13478	0	-0.32766
KLHDC10	4	0.39921	0.55541	1.0	10073	1	-0.17096	0.082103	0.15174	0.986963	2967	1	-0.17096
CCDC74A	4	0.39955	0.55572	1.0	10074	2	-0.25502	0.57071	0.5751	1.0	10932	1	-0.25502
NUDT2	4	0.39961	0.55576	1.0	10075	1	0.23731	0.19931	0.30528	1.0	5835	2	0.23731
DMPK	4	0.39976	0.5559	1.0	10076	1	-0.004886	0.35552	0.41571	1.0	7944	1	-0.004886
PARP14	4	0.39981	0.55595	1.0	10077	2	-0.030212	0.13297	0.21877	0.998562	4242	2	-0.030212
CCDC160	4	0.39983	0.55597	1.0	10078	2	-0.20392	0.78303	0.78262	1.0	14774	0	-0.20392
IL13RA1	4	0.39985	0.55599	1.0	10079	2	-0.20254	0.78467	0.78423	1.0	14803	0	-0.20254
OR2B11	4	0.39989	0.55602	1.0	10080	2	-0.29109	0.83654	0.83589	1.0	15821	0	-0.29109
FN1	4	0.39989	0.55602	1.0	10081	2	0.0635	0.068186	0.13299	0.984035	2613	2	0.0635
APOL2	4	0.4	0.55613	1.0	10082	2	-0.3064	0.82919	0.82857	1.0	15675	0	-0.3064
GJA1	4	0.40004	0.55616	1.0	10083	2	-0.27115	0.8643	0.86387	1.0	16344	0	-0.27115
GCM2	4	0.40007	0.55619	1.0	10084	2	-0.062408	0.15904	0.25286	1.0	4865	2	-0.062408
ARRB1	4	0.40007	0.55619	1.0	10085	1	-0.02348	0.46807	0.49325	1.0	9379	1	-0.02348
TFAP2B	4	0.40011	0.55622	1.0	10086	2	-0.099852	0.12325	0.20594	0.994971	3994	2	-0.099852
ZNF517	4	0.40018	0.55628	1.0	10087	1	0.24837	0.09676	0.17109	0.990627	3329	2	0.24837
OTUD6A	4	0.40025	0.55637	1.0	10088	1	0.59299	0.033895	0.082318	0.975401	1623	2	0.59299
BET1	4	0.40029	0.55641	1.0	10089	2	-0.18719	0.55597	0.56243	1.0	10689	1	-0.18719
SFRP5	4	0.40039	0.5565	1.0	10090	1	-0.038502	0.67286	0.67229	1.0	12706	0	-0.038502
TBC1D10A	4	0.4005	0.5566	1.0	10091	2	-0.43229	0.90945	0.90919	1.0	17196	0	-0.43229
HAUS2	4	0.4005	0.5566	1.0	10092	2	-0.20989	0.70734	0.70663	1.0	13369	0	-0.20989
FBXO27	4	0.40052	0.55662	1.0	10093	2	-0.37555	0.89688	0.89656	1.0	16959	0	-0.37555
PSD3	4	0.40068	0.55676	1.0	10094	1	-0.06799	0.048381	0.10614	0.978837	2092	1	-0.06799
ALCAM	4	0.40071	0.55679	1.0	10095	2	-0.15639	0.21199	0.32177	1.0	6156	1	-0.15639
NMNAT2	4	0.40075	0.55683	1.0	10096	2	-0.4443	0.55306	0.56001	1.0	10649	1	-0.4443
GSS	4	0.4008	0.55687	1.0	10097	2	-0.41887	0.54039	0.54945	1.0	10444	1	-0.41887
ZNF641	4	0.40089	0.55696	1.0	10098	2	0.19293	0.034888	0.084514	0.975401	1675	2	0.19293
HMBS	4	0.40089	0.55696	1.0	10099	2	-0.29259	0.14782	0.23828	1.0	4587	1	-0.29259
PCED1A	4	0.40092	0.55699	1.0	10100	2	-0.45476	0.55768	0.56392	1.0	10719	1	-0.45476
TMEM168	4	0.4011	0.55716	1.0	10101	1	0.36608	0.082701	0.15252	0.986963	2986	2	0.36608
BHLHE40	4	0.40115	0.5572	1.0	10102	2	-0.31341	0.61577	0.61598	1.0	11683	1	-0.31341
SMTNL1	4	0.40121	0.55726	1.0	10103	1	-0.33389	0.34732	0.41043	1.0	7842	1	-0.33389
HIST1H2BG	4	0.40124	0.55728	1.0	10104	2	-0.23801	0.77625	0.77582	1.0	14643	0	-0.23801
FAM122B	4	0.40138	0.55741	1.0	10105	2	-0.26328	0.4643	0.49043	1.0	9321	1	-0.26328
LAIR1	4	0.40145	0.55747	1.0	10106	2	-0.079086	0.46781	0.49305	1.0	9374	1	-0.079086
PLD4	4	0.40156	0.55758	1.0	10107	1	-0.28571	0.91272	0.91249	1.0	17259	0	-0.28571
DPH2	4	0.40156	0.55758	1.0	10108	2	-0.25949	0.18199	0.28276	1.0	5420	1	-0.25949
FDX1	4	0.40166	0.55767	1.0	10109	2	-0.38447	0.0092009	0.025642	0.908076	546	1	-0.38447
NEB	4	0.40179	0.5578	1.0	10110	1	0.37661	0.032512	0.079249	0.975401	1563	2	0.37661
SPRED3	4	0.40186	0.55785	1.0	10111	2	-0.3554	0.16594	0.26187	1.0	5029	1	-0.3554
OR1J2	4	0.40189	0.55788	1.0	10112	2	-0.21141	0.093416	0.16666	0.990627	3244	1	-0.21141
PLTP	4	0.40191	0.5579	1.0	10113	2	-0.35861	0.89854	0.89823	1.0	16993	0	-0.35861
CON_228	4	0.40199	0.55797	1.0	10114	1	0.13844	0.18938	0.2924	1.0	5599	2	0.13844
PSME1	4	0.40202	0.55801	1.0	10115	2	-0.40625	0.86094	0.86044	1.0	16286	0	-0.40625
ZNF812	4	0.40206	0.55804	1.0	10116	1	-0.25165	0.0057353	0.017216	0.879841	373	1	-0.25165
SMARCA1	4	0.40207	0.55806	1.0	10117	2	-0.31504	0.090028	0.16217	0.990627	3162	1	-0.31504
TNR	4	0.40212	0.5581	1.0	10118	2	-0.43902	0.91351	0.91328	1.0	17275	0	-0.43902
SLC35G2	4	0.40216	0.55815	1.0	10119	2	-0.34054	0.25881	0.35703	1.0	6844	1	-0.34054
AK8	4	0.4022	0.55818	1.0	10120	1	0.030984	0.39871	0.44436	1.0	8453	1	0.030984
KIF6	4	0.40225	0.55822	1.0	10121	1	-0.005172	0.31454	0.39005	1.0	7454	1	-0.005172
TRIM38	4	0.40226	0.55822	1.0	10122	2	-0.29882	0.44979	0.48001	1.0	9126	1	-0.29882
LRP10	4	0.4023	0.55827	1.0	10123	2	-0.30802	0.71548	0.71478	1.0	13525	0	-0.30802
SLC25A34	4	0.40233	0.55828	1.0	10124	2	-0.30676	0.64829	0.64771	1.0	12258	0	-0.30676
CLEC6A	4	0.40238	0.55833	1.0	10125	1	-0.32882	0.63896	0.63838	1.0	12093	1	-0.32882
FAM231A	4	0.40244	0.55838	1.0	10126	2	-0.39008	0.88994	0.88962	1.0	16838	0	-0.39008
CD274	4	0.40246	0.55841	1.0	10127	2	-0.27187	0.56819	0.57291	1.0	10898	1	-0.27187
ARFIP2	4	0.4025	0.55844	1.0	10128	2	-0.28917	0.62714	0.62692	1.0	11868	1	-0.28917
NCOA6	4	0.40253	0.55848	1.0	10129	2	-0.0092209	0.065604	0.1295	0.98398	2545	2	-0.0092209
CAMKMT	4	0.40255	0.55849	1.0	10130	1	-0.13722	0.78358	0.78319	1.0	14786	0	-0.13722
ZFP41	4	0.40263	0.55855	1.0	10131	2	-0.21082	0.043058	0.099052	0.978837	1953	1	-0.21082
HYKK	4	0.40273	0.55865	1.0	10132	1	-0.060776	0.58611	0.58873	1.0	11178	1	-0.060776
SLC50A1	4	0.40274	0.55866	1.0	10133	2	-0.34776	0.75187	0.7515	1.0	14190	0	-0.34776
PYCR2	4	0.40279	0.5587	1.0	10134	2	-0.10132	0.21911	0.33095	1.0	6349	2	-0.10132
RNF225	4	0.40282	0.55874	1.0	10135	1	0.047997	0.1051	0.18213	0.990879	3551	1	0.047997
RASD1	4	0.40282	0.55874	1.0	10136	1	-0.10817	0.64682	0.64625	1.0	12229	0	-0.10817
ABCC4	4	0.40283	0.55875	1.0	10137	2	-0.44184	0.49639	0.51457	1.0	9759	1	-0.44184
CNOT11	4	0.40286	0.55877	1.0	10138	2	-0.28478	0.24217	0.34749	1.0	6670	1	-0.28478
FLG2	4	0.40287	0.55878	1.0	10139	1	0.21088	0.10665	0.18418	0.990879	3589	2	0.21088
SLC36A3	4	0.40288	0.55879	1.0	10140	2	-0.3911	0.79538	0.79498	1.0	15010	0	-0.3911
SNRNP48	4	0.4029	0.55881	1.0	10141	2	-0.52222	0.9394	0.93939	1.0	17808	0	-0.52222
ZKSCAN4	4	0.40293	0.55883	1.0	10142	2	-0.44588	0.33856	0.40493	1.0	7747	1	-0.44588
