id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
HMGN3	4	0.4084	0.56708	1.0	10896	2	-0.47194	0.79857	0.79824	0.999538	15422	0	-0.47194
YJEFN3	4	0.40845	0.56713	1.0	10897	2	-0.59764	0.51847	0.53696	0.999538	10350	1	-0.59764
ZBTB17	4	0.40847	0.56715	1.0	10898	2	-0.65211	0.92962	0.92941	0.999538	17945	0	-0.65211
SPINT3	4	0.40849	0.56717	1.0	10899	2	-0.021868	0.18095	0.28258	0.999538	5412	2	-0.021868
DBX2	4	0.40852	0.5672	1.0	10900	1	-0.05147	0.023227	0.058808	0.981961	1135	1	-0.05147
TMEM14B	4	0.40854	0.56721	1.0	10901	2	-0.54349	0.61912	0.62074	0.999538	11962	1	-0.54349
ANKRD40	4	0.40866	0.56732	1.0	10902	1	0.59407	0.036464	0.088032	0.984725	1730	3	0.59407
CTDSPL	4	0.40873	0.56739	1.0	10903	1	0.50961	0.032091	0.078428	0.981961	1542	3	0.50961
ATP10B	4	0.40877	0.56742	1.0	10904	2	-0.20689	0.54925	0.5609	0.999538	10807	1	-0.20689
PNLIPRP1	4	0.40884	0.56747	1.0	10905	2	-0.31964	0.25116	0.36556	0.999538	6963	1	-0.31964
SEC61A2	4	0.40891	0.56754	1.0	10906	2	-0.48905	0.067921	0.13646	0.999538	2631	1	-0.48905
FAM178B	4	0.40891	0.56754	1.0	10907	1	0.27066	0.24486	0.36211	0.999538	6904	1	0.27066
FIGNL2	4	0.40893	0.56757	1.0	10908	2	-0.4592	0.55372	0.56457	0.999538	10871	1	-0.4592
ZNF841	4	0.40894	0.56757	1.0	10909	1	-0.26403	0.7671	0.76673	0.999538	14812	0	-0.26403
IL4I1	4	0.40901	0.56762	1.0	10910	2	0.12639	0.060232	0.12625	0.999538	2417	2	0.12639
IP6K3	4	0.40904	0.56766	1.0	10911	2	-0.40527	0.025065	0.062959	0.981961	1219	1	-0.40527
LRTM1	4	0.40916	0.56777	1.0	10912	2	-0.50461	0.56525	0.57399	0.999538	11069	1	-0.50461
ZNF331	4	0.40926	0.56788	1.0	10913	1	-0.0986	0.35187	0.42371	0.999538	8141	1	-0.0986
ADIG	4	0.40928	0.56789	1.0	10914	2	-0.24947	0.67518	0.67453	0.999538	13022	0	-0.24947
LRRC47	4	0.40929	0.56791	1.0	10915	2	-0.21983	0.45368	0.49009	0.999538	9439	1	-0.21983
FAM204A	4	0.40936	0.56796	1.0	10916	2	-0.25204	0.39165	0.44882	0.999538	8633	1	-0.25204
JUNB	4	0.40961	0.56817	1.0	10917	2	0.076551	0.17765	0.27833	0.999538	5340	2	0.076551
BLM	4	0.40969	0.56824	1.0	10918	2	-0.55326	0.94137	0.9413	0.999538	18169	0	-0.55326
FAM185A	4	0.40972	0.56826	1.0	10919	2	0.051783	0.092331	0.16847	0.999538	3226	2	0.051783
XG	4	0.40974	0.56827	1.0	10920	2	0.1461	0.069226	0.1382	0.999538	2670	2	0.1461
EPS15	4	0.40978	0.56831	1.0	10921	1	0.074009	0.31727	0.40298	0.999538	7721	1	0.074009
SKAP2	4	0.4098	0.56832	1.0	10922	2	0.20751	0.029021	0.071707	0.981961	1400	2	0.20751
ZNF675	4	0.40983	0.56836	1.0	10923	2	-0.43184	0.45563	0.49146	0.999538	9465	1	-0.43184
RIPK1	4	0.40985	0.56837	1.0	10924	2	-0.26195	0.37357	0.43728	0.999538	8410	1	-0.26195
RPL39L	4	0.40988	0.56839	1.0	10925	2	-0.4373	0.35987	0.42872	0.999538	8243	1	-0.4373
NPAS2	4	0.40992	0.56844	1.0	10926	2	-0.37581	0.21063	0.32048	0.999538	6146	1	-0.37581
SNX14	4	0.41001	0.56852	1.0	10927	2	-0.47357	0.82695	0.82642	0.999538	15953	0	-0.47357
CDK10	4	0.41001	0.56852	1.0	10928	2	-0.42085	0.8005	0.80011	0.999538	15464	0	-0.42085
KY	4	0.4101	0.5686	1.0	10929	1	-0.56098	0.87841	0.87798	0.999538	16941	0	-0.56098
AFAP1L1	4	0.41011	0.56861	1.0	10930	2	-0.54384	0.38777	0.44635	0.999538	8586	1	-0.54384
HARBI1	4	0.4102	0.5687	1.0	10931	1	-0.053937	0.69475	0.69409	0.999538	13398	0	-0.053937
ARFGEF2	4	0.41023	0.56872	1.0	10932	1	-0.65241	0.50727	0.52855	0.999538	10192	1	-0.65241
PPIL4	4	0.41024	0.56872	1.0	10933	2	-0.60307	0.91687	0.91666	0.999538	17675	0	-0.60307
CHCHD2	4	0.41027	0.56875	1.0	10934	1	0.20962	0.41801	0.46596	0.999538	8991	1	0.20962
PCDHB11	4	0.41045	0.56889	1.0	10935	1	0.50672	0.076967	0.14846	0.999538	2852	2	0.50672
CCR7	4	0.4105	0.56894	1.0	10936	2	-0.53235	0.17709	0.27764	0.999538	5329	1	-0.53235
RAB42	4	0.41055	0.56898	1.0	10937	2	-0.58967	0.47695	0.50644	0.999538	9757	1	-0.58967
RAB19	4	0.41062	0.56904	1.0	10938	1	0.11631	0.066094	0.13403	0.999538	2584	1	0.11631
MAN2A2	4	0.41066	0.56907	1.0	10939	1	0.26006	0.62233	0.62366	0.999538	12027	1	0.26006
ZNF423	4	0.41067	0.56908	1.0	10940	2	-0.25742	0.54153	0.55478	0.999538	10688	1	-0.25742
STC1	4	0.41071	0.56912	1.0	10941	2	-0.62476	0.69625	0.69553	0.999538	13429	0	-0.62476
C2orf80	4	0.41078	0.56919	1.0	10942	2	-0.70023	0.37505	0.43821	0.999538	8430	1	-0.70023
SEC24A	4	0.41093	0.56931	1.0	10943	2	0.26239	0.025524	0.063985	0.981961	1243	2	0.26239
ATXN3	4	0.41097	0.56935	1.0	10944	1	0.36633	0.16729	0.26502	0.999538	5089	2	0.36633
AATK	4	0.41101	0.56938	1.0	10945	1	0.1475	0.19906	0.30569	0.999538	5864	2	0.1475
CUL1	4	0.41103	0.56941	1.0	10946	2	-0.43288	0.88609	0.88574	0.999538	17103	0	-0.43288
CT45A6	4	0.41104	0.56942	1.0	10947	1	0.17768	0.11101	0.1928	0.999538	3693	2	0.17768
PCDHA6	4	0.41108	0.56944	1.0	10948	2	0.23338	0.035225	0.085339	0.984446	1673	2	0.23338
CLEC19A	4	0.41143	0.56977	1.0	10949	1	0.73393	0.025861	0.064755	0.981961	1257	3	0.73393
PRSS1	4	0.41146	0.5698	1.0	10950	2	-0.21025	0.47019	0.5016	0.999538	9662	1	-0.21025
IFNK	4	0.41153	0.56987	1.0	10951	1	0.086989	0.26319	0.37215	0.999538	7093	1	0.086989
MMADHC	4	0.41164	0.56995	1.0	10952	2	-0.17225	0.26905	0.37538	0.999538	7151	1	-0.17225
FILIP1L	4	0.41167	0.56998	1.0	10953	1	-0.14562	0.77289	0.7725	0.999538	14916	0	-0.14562
RNF182	4	0.41169	0.57	1.0	10954	2	-0.25354	0.57671	0.58348	0.999538	11228	1	-0.25354
TBR1	4	0.41174	0.57004	1.0	10955	1	-0.31171	0.74689	0.74645	0.999538	14424	0	-0.31171
UGT2B7	4	0.41178	0.57008	1.0	10956	2	-0.41916	0.0091487	0.025964	0.965277	509	1	-0.41916
RBM14	4	0.41192	0.5702	1.0	10957	2	-0.0086995	0.18179	0.28365	0.999538	5430	2	-0.0086995
OR5H14	4	0.41205	0.57033	1.0	10958	2	-0.49072	0.87701	0.87659	0.999538	16910	0	-0.49072
OR6C65	4	0.41207	0.57034	1.0	10959	2	-0.47613	0.79182	0.7914	0.999538	15284	0	-0.47613
ABCA5	4	0.41207	0.57034	1.0	10960	2	0.18474	0.043561	0.10332	0.999538	1994	2	0.18474
C1QBP	4	0.41207	0.57034	1.0	10961	2	-0.50242	0.54347	0.55633	0.999538	10718	1	-0.50242
PLA2G4B	4	0.41223	0.57046	1.0	10962	2	-0.42883	0.27585	0.37919	0.999538	7233	1	-0.42883
SLC5A2	4	0.41225	0.57048	1.0	10963	2	-0.53261	0.89986	0.89952	0.999538	17364	0	-0.53261
APAF1	4	0.41225	0.57048	1.0	10964	1	0.1458	0.43943	0.4804	0.999538	9256	1	0.1458
MEP1A	4	0.4124	0.5706	1.0	10965	2	-0.30894	0.47623	0.50593	0.999538	9746	1	-0.30894
CAPG	4	0.41243	0.57064	1.0	10966	2	-0.55482	0.32299	0.40627	0.999538	7785	1	-0.55482
TMEM180	4	0.4125	0.5707	1.0	10967	2	-0.29659	0.30796	0.39752	0.999538	7612	1	-0.29659
ASF1A	4	0.41255	0.57074	1.0	10968	2	-0.035162	0.3213	0.4053	0.999538	7770	1	-0.035162
EZH2	4	0.4126	0.57079	1.0	10969	2	-0.5923	0.2321	0.34761	0.999538	6647	1	-0.5923
HIST1H2BJ	4	0.41262	0.5708	1.0	10970	1	-0.38074	0.68167	0.68102	0.999538	13138	0	-0.38074
MGARP	4	0.4127	0.57088	1.0	10971	2	-0.45192	0.19178	0.29645	0.999538	5689	1	-0.45192
SPAG4	4	0.41286	0.57104	1.0	10972	2	-0.14354	0.35179	0.42367	0.999538	8139	1	-0.14354
MTM1	4	0.41289	0.57106	1.0	10973	2	-0.50032	0.025422	0.063753	0.981961	1238	1	-0.50032
FAM120AOS	4	0.41293	0.5711	1.0	10974	1	0.37178	0.23926	0.35654	0.999538	6805	2	0.37178
TTC29	4	0.41296	0.57113	1.0	10975	1	-0.22437	0.70323	0.7025	0.999538	13554	0	-0.22437
CHD1	4	0.413	0.57116	1.0	10976	2	-0.33158	0.74462	0.74411	0.999538	14384	0	-0.33158
KLHL13	4	0.41307	0.57122	1.0	10977	1	0.11077	0.18346	0.2858	0.999538	5472	2	0.11077
PALM	4	0.4131	0.57126	1.0	10978	2	0.24924	0.052415	0.11586	0.999538	2239	2	0.24924
LONRF1	4	0.41314	0.57128	1.0	10979	2	-0.34103	0.30982	0.39866	0.999538	7636	1	-0.34103
MYOD1	4	0.41323	0.57137	1.0	10980	2	-0.12591	0.17172	0.27073	0.999538	5212	2	-0.12591
EFEMP1	4	0.41324	0.57138	1.0	10981	1	-0.39857	0.78456	0.78413	0.999538	15143	0	-0.39857
AP1AR	4	0.41335	0.57148	1.0	10982	1	1.2724	0.001781	0.0064318	0.871046	141	3	1.2724
ZNF682	4	0.41338	0.57151	1.0	10983	1	0.5827	0.02304	0.058361	0.981961	1126	3	0.5827
WNT8B	4	0.41342	0.57154	1.0	10984	1	-0.18084	0.65991	0.65932	0.999538	12725	1	-0.18084
PPIAL4A	4	0.41345	0.57158	1.0	10985	1	-0.25144	0.012399	0.033658	0.979139	664	1	-0.25144
FAM118A	4	0.41355	0.57166	1.0	10986	2	-0.2257	0.55301	0.56399	0.999538	10859	1	-0.2257
ZNF385C	4	0.41358	0.57168	1.0	10987	2	-0.57467	0.80445	0.80406	0.999538	15540	0	-0.57467
MCOLN3	4	0.41359	0.57169	1.0	10988	1	0.032529	0.62673	0.6277	0.999538	12095	1	0.032529
PRNP	4	0.41364	0.57174	1.0	10989	2	-0.33137	0.65926	0.65869	0.999538	12710	1	-0.33137
ICAM4	4	0.41369	0.57178	1.0	10990	2	-0.527	0.83406	0.83346	0.999538	16085	0	-0.527
PRKCDBP	4	0.41371	0.5718	1.0	10991	2	-0.21884	0.17394	0.27361	0.999538	5265	2	-0.21884
MAP10	4	0.41373	0.57181	1.0	10992	1	-0.1604	0.41835	0.46617	0.999538	8996	1	-0.1604
PIEZO2	4	0.41378	0.57186	1.0	10993	2	-0.41364	0.41896	0.46656	0.999538	9004	1	-0.41364
C1orf162	4	0.41383	0.57189	1.0	10994	2	-0.48196	0.47413	0.50442	0.999538	9713	1	-0.48196
TRAF3IP2	4	0.41384	0.5719	1.0	10995	2	-0.38305	0.565	0.57378	0.999538	11064	1	-0.38305
GJA9	4	0.41387	0.57193	1.0	10996	1	0.34801	0.11926	0.20327	0.999538	3897	2	0.34801
ZNF766	4	0.4139	0.57195	1.0	10997	2	-0.49494	0.84452	0.84385	0.999538	16282	0	-0.49494
URM1	4	0.4139	0.57195	1.0	10998	1	-0.37759	0.13465	0.22322	0.999538	4271	1	-0.37759
CWC25	4	0.41404	0.57208	1.0	10999	1	-0.30571	0.092976	0.16931	0.999538	3242	1	-0.30571
UBE3D	4	0.4141	0.57213	1.0	11000	1	-0.27574	0.64613	0.6459	0.999538	12454	1	-0.27574
CYB5D2	4	0.41411	0.57214	1.0	11001	2	-0.64833	0.38159	0.44239	0.999538	8503	1	-0.64833
ZBTB25	4	0.41413	0.57216	1.0	11002	2	-0.4639	0.33896	0.41587	0.999538	7980	1	-0.4639
GTF2A2	4	0.41415	0.57218	1.0	11003	1	-0.30695	0.40013	0.45433	0.999538	8750	1	-0.30695
SIN3A	4	0.41418	0.5722	1.0	11004	1	-0.32652	0.10538	0.18541	0.999538	3540	1	-0.32652
LINS	4	0.41432	0.57233	1.0	11005	2	-0.4709	0.88721	0.88688	0.999538	17123	0	-0.4709
TMEM230	4	0.41441	0.57241	1.0	11006	1	-0.13845	0.009252	0.026223	0.965277	514	1	-0.13845
MLIP	4	0.41453	0.57253	1.0	11007	1	0.17214	0.19393	0.2992	0.999538	5738	2	0.17214
RIBC1	4	0.4146	0.57259	1.0	11008	1	0.23648	0.020925	0.053551	0.981961	1040	1	0.23648
PRR20C	4	0.41462	0.5726	1.0	11009	2	-0.37464	0.10782	0.18863	0.999538	3613	1	-0.37464
EN2	4	0.41464	0.57262	1.0	11010	1	0.28242	0.094499	0.17124	0.999538	3283	2	0.28242
NUTM1	4	0.41492	0.57287	1.0	11011	1	0.069986	0.10082	0.17946	0.999538	3425	2	0.069986
ZBTB8OS	4	0.41499	0.57294	1.0	11012	2	-0.49989	0.24317	0.3612	0.999538	6894	1	-0.49989
PTDSS2	4	0.41523	0.57314	1.0	11013	2	-0.10635	0.39308	0.44975	0.999538	8655	1	-0.10635
PSMG4	4	0.41533	0.57324	1.0	11014	2	-0.46249	0.58348	0.58922	0.999538	11339	1	-0.46249
LKAAEAR1	4	0.41537	0.57327	1.0	11015	1	0.18375	0.13821	0.22787	0.999538	4358	2	0.18375
B9D1	4	0.41542	0.57331	1.0	11016	2	-0.32569	0.78159	0.78117	0.999538	15091	0	-0.32569
DAAM1	4	0.41547	0.57335	1.0	11017	2	-0.19418	0.71108	0.71036	0.999538	13712	0	-0.19418
OAS1	4	0.41549	0.57337	1.0	11018	1	0.0924	0.7824	0.78198	0.999538	15101	0	0.0924
NUSAP1	4	0.41554	0.57342	1.0	11019	2	-0.39124	0.15567	0.25022	0.999538	4808	1	-0.39124
PRKCQ	4	0.41558	0.57344	1.0	11020	1	0.55978	0.038077	0.091555	0.994655	1778	3	0.55978
KRT28	4	0.41559	0.57345	1.0	11021	2	-0.71513	0.73783	0.73729	0.999538	14259	0	-0.71513
TSPYL4	4	0.41565	0.5735	1.0	11022	1	-0.39958	0.90507	0.90473	0.999538	17466	0	-0.39958
LRRC14B	4	0.41566	0.57351	1.0	11023	2	-0.1857	0.41721	0.46543	0.999538	8975	1	-0.1857
EDA2R	4	0.41575	0.57358	1.0	11024	1	-0.35054	0.91067	0.91043	0.999538	17570	0	-0.35054
ZNF512B	4	0.41578	0.57361	1.0	11025	1	0.1732	0.35095	0.42318	0.999538	8126	1	0.1732
RP1	4	0.41582	0.57365	1.0	11026	2	-0.24952	0.22133	0.33402	0.999538	6383	2	-0.24952
ARCN1	4	0.41584	0.57366	1.0	11027	2	0.035549	0.1057	0.18581	0.999538	3553	2	0.035549
BICD1	4	0.41591	0.57372	1.0	11028	2	-0.31721	0.73703	0.73646	0.999538	14237	0	-0.31721
MACC1	4	0.4161	0.5739	1.0	11029	1	0.26826	0.61998	0.62151	0.999538	11977	1	0.26826
EMC1	4	0.41614	0.57394	1.0	11030	2	-0.42571	0.34071	0.41692	0.999538	8003	1	-0.42571
NEK9	4	0.41617	0.57396	1.0	11031	1	0.98059	0.0074807	0.021964	0.965277	433	3	0.98059
OTUD7A	4	0.41629	0.57408	1.0	11032	1	-0.041307	0.069986	0.13924	0.999538	2688	2	-0.041307
RFX2	4	0.41635	0.57413	1.0	11033	2	-0.14047	0.13738	0.22679	0.999538	4335	1	-0.14047
TMPRSS15	4	0.41641	0.57419	1.0	11034	2	-0.54224	0.92468	0.92449	0.999538	17856	0	-0.54224
C11orf52	4	0.41655	0.57433	1.0	11035	1	-0.30489	0.17033	0.26893	0.999538	5176	1	-0.30489
CABS1	4	0.41662	0.57439	1.0	11036	1	0.15689	0.2906	0.3875	0.999538	7409	1	0.15689
NAP1L3	4	0.41663	0.5744	1.0	11037	2	-0.50061	0.23065	0.34579	0.999538	6606	1	-0.50061
SLC35E2B	4	0.41676	0.57453	1.0	11038	1	1.4628	0.0019473	0.0070148	0.891316	150	3	1.4628
HOOK1	4	0.41681	0.57458	1.0	11039	2	-0.47935	0.68339	0.68275	0.999538	13166	0	-0.47935
NKX6-3	4	0.41683	0.57459	1.0	11040	1	0.091081	0.65952	0.65894	0.999538	12717	1	0.091081
RAI14	4	0.41688	0.57464	1.0	11041	2	-0.29898	0.75933	0.75892	0.999538	14672	0	-0.29898
PRR23C	4	0.41693	0.57468	1.0	11042	2	-0.49896	0.71768	0.71702	0.999538	13835	0	-0.49896
RAP2C	4	0.41697	0.57471	1.0	11043	1	0.18287	0.55853	0.56845	0.999538	10949	1	0.18287
C5orf24	4	0.41709	0.57482	1.0	11044	2	-0.48711	0.84488	0.84423	0.999538	16286	0	-0.48711
ZMIZ2	4	0.4171	0.57484	1.0	11045	2	-0.31632	0.746	0.74553	0.999538	14409	0	-0.31632
MAP3K4	4	0.41714	0.57487	1.0	11046	1	1.1037	0.01463	0.039013	0.981961	767	3	1.1037
ARRB1	4	0.41719	0.57492	1.0	11047	2	-0.025122	0.13487	0.22351	0.999538	4277	2	-0.025122
HDX	4	0.41726	0.57499	1.0	11048	2	-0.50102	0.92952	0.9293	0.999538	17939	0	-0.50102
HMGCL	4	0.41731	0.57504	1.0	11049	1	0.47925	0.031007	0.076059	0.981961	1492	3	0.47925
GPR31	4	0.41735	0.57507	1.0	11050	2	-0.22507	0.12597	0.21193	0.999538	4066	1	-0.22507
MAP7	4	0.4174	0.57512	1.0	11051	2	-0.058075	0.13178	0.21952	0.999538	4201	2	-0.058075
DHX30	4	0.41742	0.57513	1.0	11052	1	0.15644	0.7171	0.7164	0.999538	13824	0	0.15644
CSTL1	4	0.41744	0.57515	1.0	11053	2	-0.5411	0.9573	0.95728	0.999538	18497	0	-0.5411
CIAO1	4	0.41753	0.57523	1.0	11054	2	-0.43972	0.92311	0.92297	0.999538	17822	0	-0.43972
NYAP1	4	0.41772	0.5754	1.0	11055	1	-0.90016	0.84288	0.84219	0.999538	16258	0	-0.90016
CYB5B	4	0.41773	0.57542	1.0	11056	1	0.67046	0.019343	0.049978	0.981961	965	3	0.67046
HSD17B4	4	0.41774	0.57543	1.0	11057	2	-0.40222	0.60712	0.60985	0.999538	11752	1	-0.40222
S100A2	4	0.41776	0.57545	1.0	11058	2	-0.41156	0.54484	0.55739	0.999538	10743	1	-0.41156
RBP5	4	0.41783	0.57551	1.0	11059	1	-0.0091161	0.25258	0.36636	0.999538	6976	1	-0.0091161
SLC35D3	4	0.41793	0.57559	1.0	11060	2	-0.3994	0.24755	0.3636	0.999538	6928	1	-0.3994
GBP6	4	0.41793	0.57559	1.0	11061	2	-0.47393	0.20937	0.31885	0.999538	6116	1	-0.47393
COPS8	4	0.41797	0.57562	1.0	11062	2	-0.49509	0.69488	0.69421	0.999538	13402	0	-0.49509
OCLN	4	0.41799	0.57564	1.0	11063	2	0.27027	0.047701	0.10962	0.999538	2120	2	0.27027
CON_100	4	0.41801	0.57566	1.0	11064	1	-0.22945	0.63409	0.63453	0.999538	12233	1	-0.22945
INPP5K	4	0.41801	0.57566	1.0	11065	2	-0.369	0.85813	0.85766	0.999538	16548	0	-0.369
SPRR1B	4	0.41808	0.57572	1.0	11066	2	-0.44008	0.32396	0.40687	0.999538	7793	1	-0.44008
SULT1C2	4	0.41808	0.57573	1.0	11067	2	-0.64108	0.83451	0.83393	0.999538	16091	0	-0.64108
PABPC5	4	0.41811	0.57575	1.0	11068	1	-0.43074	0.1062	0.18646	0.999538	3564	1	-0.43074
ENPEP	4	0.41815	0.57578	1.0	11069	2	-0.18249	0.55605	0.5664	0.999538	10907	1	-0.18249
DPP10	4	0.41834	0.57594	1.0	11070	2	-0.47446	0.78896	0.78853	0.999538	15230	0	-0.47446
HIST1H2BH	4	0.41836	0.57596	1.0	11071	2	-0.56697	0.42857	0.47301	0.999538	9114	1	-0.56697
SLC22A15	4	0.41842	0.57602	1.0	11072	1	0.51864	0.17577	0.27594	0.999538	5301	2	0.51864
OR6A2	4	0.41842	0.57602	1.0	11073	1	-0.369	0.93084	0.93059	0.999538	17966	0	-0.369
PRDX4	4	0.41857	0.57614	1.0	11074	2	-0.07608	0.12258	0.20757	0.999538	3979	2	-0.07608
POM121L12	4	0.41864	0.57621	1.0	11075	2	-0.34896	0.71357	0.71285	0.999538	13756	0	-0.34896
GGA1	4	0.41866	0.57623	1.0	11076	2	-0.45565	0.62067	0.62215	0.999538	11989	1	-0.45565
SUPV3L1	4	0.41868	0.57625	1.0	11077	2	-0.37671	0.66304	0.66238	0.999538	12793	1	-0.37671
SYTL2	4	0.41872	0.57627	1.0	11078	1	0.086311	0.054428	0.11858	0.999538	2281	1	0.086311
NFASC	4	0.4189	0.57643	1.0	11079	2	-0.40316	0.51128	0.53147	0.999538	10258	1	-0.40316
SLC13A2	4	0.4189	0.57643	1.0	11080	2	-0.47374	0.9314	0.93119	0.999538	17979	0	-0.47374
SLC45A1	4	0.41894	0.57646	1.0	11081	2	-0.48028	0.84662	0.84598	0.999538	16326	0	-0.48028
ESCO1	4	0.41894	0.57646	1.0	11082	1	-0.55961	0.72655	0.72602	0.999538	14015	0	-0.55961
LSS	4	0.41894	0.57646	1.0	11083	1	0.053297	0.39093	0.44836	0.999538	8621	1	0.053297
TCP10L	4	0.41897	0.57649	1.0	11084	2	-0.57644	0.32833	0.4095	0.999538	7847	1	-0.57644
NR1D2	4	0.41901	0.57652	1.0	11085	2	-0.073697	0.009407	0.026598	0.965277	523	2	-0.073697
ANXA6	4	0.41906	0.57657	1.0	11086	2	-0.58677	0.95114	0.95106	0.999538	18379	0	-0.58677
RAD51AP2	4	0.41911	0.57661	1.0	11087	2	-0.39094	0.66205	0.66142	0.999538	12773	1	-0.39094
XAGE5	4	0.41913	0.57663	1.0	11088	1	-0.03686	0.47831	0.50742	0.999538	9780	1	-0.03686
WASL	4	0.41918	0.57668	1.0	11089	1	0.31513	0.14703	0.23919	0.999538	4600	2	0.31513
OR2A2	4	0.41924	0.57673	1.0	11090	2	-0.18138	0.032089	0.078425	0.981961	1541	2	-0.18138
MANEA	4	0.41931	0.57679	1.0	11091	2	-0.45488	0.42667	0.4717	0.999538	9092	1	-0.45488
DEFA6	4	0.41933	0.57681	1.0	11092	2	-0.53694	0.75144	0.75105	0.999538	14513	0	-0.53694
UAP1	4	0.41953	0.57699	1.0	11093	1	0.060867	0.20535	0.31367	0.999538	6013	2	0.060867
CEP70	4	0.41962	0.57707	1.0	11094	1	-0.18423	0.64336	0.6433	0.999538	12408	1	-0.18423
FAM134A	4	0.41962	0.57708	1.0	11095	2	-0.59133	0.93063	0.9304	0.999538	17964	0	-0.59133
OR14I1	4	0.4197	0.57715	1.0	11096	2	-0.43841	0.9212	0.92102	0.999538	17769	0	-0.43841
CDAN1	4	0.41972	0.57716	1.0	11097	1	0.052199	0.17626	0.27657	0.999538	5313	2	0.052199
DCTPP1	4	0.41998	0.57739	1.0	11098	1	-0.36019	0.72656	0.72603	0.999538	14016	0	-0.36019
OR4D11	4	0.42	0.57741	1.0	11099	2	-0.092545	0.16893	0.26711	0.999538	5139	2	-0.092545
SFI1	4	0.42001	0.57742	1.0	11100	2	0.19259	0.082907	0.15625	0.999538	2990	2	0.19259
CRAMP1L	4	0.4201	0.57749	1.0	11101	1	-0.13258	0.69563	0.69492	0.999538	13417	0	-0.13258
TSSK4	4	0.4201	0.57749	1.0	11102	2	-0.38525	0.81235	0.81199	0.999538	15691	0	-0.38525
B3GAT2	4	0.42012	0.57751	1.0	11103	2	-0.66683	0.58991	0.59476	0.999538	11451	1	-0.66683
SLC26A2	4	0.42017	0.57756	1.0	11104	1	-0.22562	0.8024	0.80197	0.999538	15497	0	-0.22562
BSX	4	0.42021	0.57759	1.0	11105	2	-0.38516	0.62097	0.62242	0.999538	11996	1	-0.38516
TAOK3	4	0.42027	0.57765	1.0	11106	1	-0.013321	0.2403	0.35778	0.999538	6832	1	-0.013321
EBPL	4	0.4203	0.57768	1.0	11107	2	-0.38229	0.72332	0.7228	0.999538	13947	0	-0.38229
LAMTOR1	4	0.42032	0.57769	1.0	11108	1	0.021148	0.24739	0.36351	0.999538	6925	1	0.021148
IL20	4	0.42036	0.57772	1.0	11109	1	0.17439	0.21247	0.32283	0.999538	6187	2	0.17439
KCNJ9	4	0.42039	0.57777	1.0	11110	2	-0.36773	0.47652	0.50613	0.999538	9749	1	-0.36773
SLC18A1	4	0.42043	0.57779	1.0	11111	1	-0.13523	0.22233	0.33529	0.999538	6407	1	-0.13523
KRT10	4	0.42049	0.57785	1.0	11112	2	-0.13816	0.34459	0.41927	0.999538	8053	1	-0.13816
LURAP1L	4	0.42053	0.57789	1.0	11113	2	-0.44624	0.8915	0.89121	0.999538	17204	0	-0.44624
GXYLT2	4	0.42057	0.57794	1.0	11114	1	-0.42437	0.89361	0.89328	0.999538	17240	0	-0.42437
MRPS31	4	0.42061	0.57797	1.0	11115	2	-0.46742	0.82697	0.82644	0.999538	15954	0	-0.46742
MGAT4B	4	0.42061	0.57797	1.0	11116	2	-0.56663	0.069795	0.13896	0.999538	2685	1	-0.56663
TARM1	4	0.42066	0.57801	1.0	11117	2	-0.28678	0.45441	0.4906	0.999538	9447	1	-0.28678
IFNA21	4	0.42074	0.57809	1.0	11118	1	-0.31573	0.90158	0.90122	0.999538	17396	0	-0.31573
NEK6	4	0.42074	0.57809	1.0	11119	2	0.091072	0.084389	0.15816	0.999538	3033	2	0.091072
OPN1SW	4	0.42077	0.57812	1.0	11120	1	-0.070452	0.55562	0.56606	0.999538	10901	1	-0.070452
B3GNT3	4	0.42079	0.57813	1.0	11121	2	-0.19954	0.23396	0.3499	0.999538	6690	2	-0.19954
PLD2	4	0.42086	0.57818	1.0	11122	2	-0.11792	0.19611	0.30201	0.999538	5787	2	-0.11792
PDSS1	4	0.42091	0.57824	1.0	11123	1	0.061806	0.21458	0.32549	0.999538	6237	2	0.061806
MGC57346-CRHR1	4	0.42095	0.57828	1.0	11124	1	0.11781	0.51304	0.53277	0.999538	10281	1	0.11781
ZNF420	4	0.42095	0.57828	1.0	11125	2	-0.39596	0.39215	0.44913	0.999538	8640	1	-0.39596
INPP4A	4	0.42098	0.57831	1.0	11126	1	-0.063576	0.53696	0.55122	0.999538	10621	1	-0.063576
ACSM3	4	0.42101	0.57834	1.0	11127	2	-0.12301	0.2137	0.3244	0.999538	6215	2	-0.12301
CYP27C1	4	0.4211	0.57843	1.0	11128	2	-0.43415	0.41717	0.46541	0.999538	8974	1	-0.43415
SHB	4	0.42133	0.57864	1.0	11129	1	-0.12257	0.60596	0.60882	0.999538	11726	1	-0.12257
HGD	4	0.42136	0.57867	1.0	11130	2	-0.60066	0.9492	0.94914	0.999538	18336	0	-0.60066
FLG2	4	0.42139	0.5787	1.0	11131	2	-0.36126	0.14892	0.24163	0.999538	4645	1	-0.36126
ZNF562	4	0.42139	0.57871	1.0	11132	1	0.62715	0.025047	0.062919	0.981961	1217	3	0.62715
CDC14A	4	0.42141	0.57871	1.0	11133	2	0.076442	0.12884	0.21569	0.999538	4135	2	0.076442
